siteenergyusekbtu;totalghgemissions;yearbuilt;is_using_electricitykWh;is_using_naturalgaskWh;is_using_steamusekWh;largestpropertyusetypegfa;numberofbuildings;numberoffloors;propertygfabuildings;buildingtype;primarypropertytype
1349836.25;33.7911371699044;1909.0;1.0;1.0;1.0;24316.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
1776214.5;66.425074600254;1901.0;1.0;1.0;1.0;26560.0;1.0;2.0;26560;NonResidential;Worship Facility
83455.5;0.345264281443627;1957.0;1.0;1.0;1.0;20140.0;1.0;2.0;20140;NonResidential;Warehouse
1817828.75;81.1131892481785;1930.0;1.0;1.0;1.0;31659.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
5237795.0;229.113750932771;1930.0;1.0;1.0;1.0;90000.0;1.0;14.0;;Multifamily HR (10+);High-Rise Multifamily
1824781.25;7.54931499986392;1996.0;1.0;1.0;1.0;30430.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
659701.125;2.729253966103;1967.0;1.0;1.0;1.0;20598.0;1.0;5.0;;Multifamily MR (5-9);Mid-Rise Multifamily
2098500.75;50.9940530263757;2004.0;1.0;1.0;1.0;77823.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
4741917.0;218.067610653467;1929.0;1.0;1.0;1.0;58601.0;1.0;4.0;52578;Multifamily LR (1-4);Low-Rise Multifamily
1431068.75;26.4513930567535;1994.0;1.0;1.0;1.0;48560.0;1.0;6.0;32989;Multifamily MR (5-9);Mid-Rise Multifamily
896648.625;3.70953067535448;1967.0;1.0;1.0;1.0;25174.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
1759739.875;7.28023234616396;1983.0;1.0;1.0;1.0;52228.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
1013168.625;46.3376111304497;1927.0;1.0;1.0;1.0;22029.0;1.0;2.0;22029;NonResidential;Worship Facility
9022838.0;225.952937303346;1953.0;1.0;1.0;1.0;25946.0;1.0;1.0;26092;NonResidential;Supermarket / Grocery Store
1993261.25;72.2898513195783;1955.0;1.0;1.0;1.0;42166.0;1.0;1.0;38582;SPS-District K-12;K-12 School
2243511.5;65.7435246981973;2006.0;1.0;1.0;1.0;50649.0;1.0;4.0;50649;Multifamily LR (1-4);Low-Rise Multifamily
1379126.625;63.8462134458728;1967.0;1.0;1.0;1.0;25500.0;1.0;1.0;25500;NonResidential;Small- and Mid-Sized Office
2985160.75;12.349930400704;1982.0;1.0;1.0;1.0;64046.0;1.0;17.0;76855;Multifamily HR (10+);High-Rise Multifamily
1377556.0;30.3135087491218;1961.0;1.0;1.0;1.0;37524.0;1.0;1.0;41895;NonResidential;Warehouse
2579852.0;49.3996155347507;1958.0;1.0;1.0;1.0;56193.0;1.0;2.0;56193;NonResidential;Retail Store
3213094.5;48.3477664631575;2002.0;1.0;1.0;1.0;48409.0;1.0;6.0;;Multifamily MR (5-9);Mid-Rise Multifamily
946721.5;3.91668858805599;1986.0;1.0;1.0;1.0;30044.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
1056180.0;4.36952955044407;1991.0;1.0;1.0;1.0;32753.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
1739547.75;77.9422521766418;1922.0;1.0;1.0;1.0;35448.0;1.0;3.0;35448;NonResidential;K-12 School
7887477.5;149.130313473541;1966.0;1.0;1.0;1.0;29214.0;1.0;1.0;29214;NonResidential;Supermarket / Grocery Store
689375.875;2.8520220446154;1980.0;1.0;1.0;1.0;21176.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
1105982.0;4.57556702062033;1996.0;1.0;1.0;1.0;25288.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
14147914.0;383.451387117942;2000.0;1.0;1.0;1.0;47034.0;1.0;1.0;46068;NonResidential;Supermarket / Grocery Store
1539220.375;54.693437567434;1961.0;1.0;1.0;1.0;29880.0;1.0;1.0;32000;NonResidential;Other
3249513.5;83.8231139454612;1975.0;1.0;1.0;1.0;31932.0;1.0;3.0;41478;NonResidential;Warehouse
808544.8125;3.34503660608177;1980.0;1.0;1.0;1.0;39840.0;1.0;1.0;39840;NonResidential;Warehouse
2439795.0;119.700211785662;1928.0;1.0;1.0;1.0;24828.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
815155.1875;3.37238444663933;1987.0;1.0;1.0;1.0;27860.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
3748384.5;15.5074680080921;1921.0;1.0;1.0;1.0;41022.0;1.0;2.0;41022;NonResidential;Other
1000608.625;4.13962533112282;1984.0;1.0;1.0;1.0;36248.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
975383.3125;4.03526581451679;1985.0;1.0;1.0;1.0;26347.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
1596629.25;51.213366021898;1989.0;1.0;1.0;1.0;30720.0;1.0;5.0;;Multifamily MR (5-9);Mid-Rise Multifamily
18405538.0;262.110978521899;2009.0;1.0;1.0;1.0;282899.0;1.0;8.0;326475;Multifamily MR (5-9);Mid-Rise Multifamily
3233025.5;36.9578777989038;1969.0;1.0;1.0;1.0;52926.0;1.0;7.0;;Multifamily MR (5-9);Mid-Rise Multifamily
1817420.625;50.5599143840095;2004.0;1.0;1.0;1.0;15000.0;1.0;1.0;15000;Nonresidential COS;Other
854770.375;3.53627607422141;1999.0;1.0;1.0;1.0;33850.0;1.0;6.0;;Multifamily MR (5-9);Mid-Rise Multifamily
689552.0;2.85275033225681;1993.0;1.0;1.0;1.0;24572.0;1.0;6.0;;Multifamily MR (5-9);Mid-Rise Multifamily
303903.3125;7.21968166668801;1924.0;1.0;1.0;1.0;21528.0;1.0;2.0;21528;NonResidential;Other
1193601.0;10.5290448768544;1928.0;1.0;1.0;1.0;25828.0;1.0;2.0;30000;NonResidential;Other
8282104.5;197.829859893725;2008.0;1.0;1.0;1.0;228299.0;1.0;8.0;;Multifamily MR (5-9);Mid-Rise Multifamily
521078.1875;2.15575678291497;2003.0;1.0;1.0;1.0;24070.0;1.0;5.0;;Multifamily MR (5-9);Mid-Rise Multifamily
585913.5;14.1909468908142;1997.0;1.0;1.0;1.0;20406.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
741016.6875;3.06566484927108;1910.0;1.0;1.0;1.0;34909.0;1.0;6.0;;Multifamily MR (5-9);Mid-Rise Multifamily
4089845.5;16.9201290018234;1909.0;1.0;1.0;1.0;152893.0;1.0;6.0;;Multifamily MR (5-9);Mid-Rise Multifamily
1830195.5;43.9269888576739;2007.0;1.0;1.0;1.0;57120.0;1.0;4.0;82486;Multifamily LR (1-4);Low-Rise Multifamily
1592133.25;6.58682575681977;1959.0;1.0;1.0;1.0;45201.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
578353.3125;2.39270898272718;1962.0;1.0;1.0;1.0;43330.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
537291.125;8.88769870032244;1996.0;1.0;1.0;1.0;26756.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
1070395.875;18.4641228549186;2005.0;1.0;1.0;1.0;29888.0;1.0;5.0;29888;Multifamily MR (5-9);Mid-Rise Multifamily
1560073.75;6.45419227009643;1988.0;1.0;1.0;1.0;47647.0;1.0;4.0;47647;Multifamily LR (1-4);Low-Rise Multifamily
1112125.25;4.63056070805702;1992.0;1.0;1.0;1.0;25968.0;1.0;10.0;;Multifamily HR (10+);High-Rise Multifamily
654779.8125;2.70889477551687;1984.0;1.0;1.0;1.0;21788.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
880046.625;11.3895832352945;1979.0;1.0;1.0;1.0;27533.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
699689.1875;22.9733790659636;1999.0;1.0;1.0;1.0;23125.0;1.0;8.0;32335;Multifamily MR (5-9);Mid-Rise Multifamily
960030.1875;3.97174731019405;1960.0;1.0;1.0;1.0;41046.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
654491.5;2.7077019894585;1960.0;1.0;1.0;1.0;24948.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
5184933.0;21.4506233545917;1942.0;1.0;1.0;1.0;30554.0;1.0;2.0;30087;NonResidential;Other
1140469.75;14.4577288598425;1996.0;1.0;1.0;1.0;23500.0;1.0;1.0;23500;NonResidential;Retail Store
228728.5;2.51262335411655;1903.0;1.0;1.0;1.0;24913.0;1.0;3.0;24913;NonResidential;Warehouse
1474572.125;34.8404518217675;1967.0;1.0;1.0;1.0;23067.0;1.0;1.0;22420;NonResidential;Retail Store
608725.125;2.51836087738476;1968.0;1.0;1.0;1.0;23728.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
1070337.0;13.2706940651154;2007.0;1.0;1.0;1.0;28880.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
9166384.0;268.941988048659;1961.0;1.0;1.0;1.0;25987.0;1.0;1.0;25842;NonResidential;Supermarket / Grocery Store
1071023.5;4.43093906432855;1992.0;1.0;1.0;1.0;16766.0;1.0;3.0;26389;NonResidential;Small- and Mid-Sized Office
963620.8125;15.7521734477655;1982.0;1.0;1.0;1.0;25859.0;1.0;3.0;25859;NonResidential;Small- and Mid-Sized Office
1644258.625;32.9186901705057;1974.0;1.0;1.0;1.0;20600.0;1.0;1.0;25600;NonResidential;Warehouse
226932.0;0.938841178695195;1965.0;1.0;1.0;1.0;10200.0;1.0;1.0;23169;NonResidential;Other
1319136.25;5.45740822227867;2008.0;1.0;1.0;1.0;33385.0;1.0;4.0;33385;NonResidential;Small- and Mid-Sized Office
1568265.125;47.7261449630248;1960.0;1.0;1.0;1.0;56884.0;1.0;1.0;56884;NonResidential;Warehouse
1104074.75;4.56767628208036;2000.0;1.0;1.0;1.0;17334.0;0.0;6.0;34582;Multifamily MR (5-9);Mid-Rise Multifamily
567696.6875;2.34862265719262;1988.0;1.0;1.0;1.0;23835.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
2067864.75;45.79396644287;1989.0;1.0;1.0;1.0;32810.0;1.0;1.0;32810;NonResidential;Retail Store
866238.6875;3.58372218341483;1999.0;1.0;1.0;1.0;30716.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
1456334.25;68.8728046939585;1910.0;1.0;1.0;1.0;22704.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
85716.1015625;0.354616006457462;1980.0;1.0;1.0;1.0;30989.0;1.0;3.0;30989;NonResidential;Self-Storage Facility
55864.6015625;0.231118179096624;1915.0;1.0;1.0;1.0;39952.0;1.0;3.0;39952;NonResidential;Self-Storage Facility
735817.1875;9.29564238469789;1963.0;1.0;1.0;1.0;28674.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
564437.875;2.33514051344449;1962.0;1.0;1.0;1.0;21240.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
4564309.0;99.1737005131085;1990.0;1.0;1.0;1.0;115575.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
649871.5;2.68858785754461;1961.0;1.0;1.0;1.0;20784.0;1.0;2.0;20022;NonResidential;Small- and Mid-Sized Office
566362.8125;17.4818841673266;1960.0;1.0;1.0;1.0;18229.0;1.0;2.0;36498;NonResidential;Distribution Center
479281.40625;12.5120035613984;1968.0;1.0;1.0;1.0;31845.0;1.0;1.0;35946;NonResidential;Distribution Center
877057.875;3.68098078213962;2007.0;1.0;1.0;1.0;25184.0;1.0;4.0;24472;NonResidential;Small- and Mid-Sized Office
824612.125;3.41150928504686;1979.0;1.0;1.0;1.0;21617.0;1.0;4.0;22365;NonResidential;Small- and Mid-Sized Office
1022683.3125;4.23095066043128;1994.0;1.0;1.0;1.0;30172.0;1.0;4.0;30172;NonResidential;Small- and Mid-Sized Office
1628826.75;6.73863160317878;2008.0;1.0;1.0;1.0;50179.0;1.0;6.0;;Multifamily MR (5-9);Mid-Rise Multifamily
608843.625;2.51885074015023;1990.0;1.0;1.0;1.0;20540.0;1.0;5.0;;Multifamily MR (5-9);Mid-Rise Multifamily
271868.09375;1.12474784770164;1927.0;1.0;1.0;1.0;42500.0;1.0;4.0;42500;NonResidential;Warehouse
1182528.625;4.89224819016429;1901.0;1.0;1.0;1.0;14448.0;1.0;4.0;;NonResidential;Small- and Mid-Sized Office
8848240.0;171.536764144265;2008.0;1.0;1.0;1.0;144947.0;1.0;6.0;;Multifamily MR (5-9);Mid-Rise Multifamily
7299771.5;304.556873072097;1900.0;1.0;1.0;1.0;42850.0;1.0;3.0;40836;NonResidential;Other
1808722.0;36.7556875367645;1968.0;1.0;1.0;1.0;23500.0;1.0;2.0;23500;NonResidential;Small- and Mid-Sized Office
670706.875;20.5469984206985;1966.0;1.0;1.0;1.0;22282.0;1.0;1.0;22282;NonResidential;Small- and Mid-Sized Office
527465.6875;20.5313919197283;1902.0;1.0;1.0;1.0;24000.0;1.0;2.0;24000;NonResidential;Self-Storage Facility
852763.0;3.52797178652103;1964.0;1.0;1.0;1.0;32471.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
2012215.75;64.3045414666901;1909.0;1.0;1.0;1.0;9500.0;1.0;3.0;27085;NonResidential;Mixed Use Property
2065678.375;15.9501445301303;1979.0;1.0;1.0;1.0;75154.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
546730.6875;2.26188364321289;1987.0;1.0;1.0;1.0;20475.0;1.0;3.0;24156;Multifamily LR (1-4);Low-Rise Multifamily
2381108.5;9.85090068583248;1975.0;1.0;1.0;1.0;73187.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
431010.1875;1.78313608666119;1979.0;1.0;1.0;1.0;20448.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
1542593.125;29.4542000784724;1994.0;1.0;1.0;1.0;46439.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
1290273.75;5.33800125078245;1988.0;1.0;1.0;1.0;57693.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
867273.3125;3.58800214152552;1995.0;1.0;1.0;1.0;26040.0;1.0;3.0;26040;Multifamily LR (1-4);Low-Rise Multifamily
1962291.75;32.0099820397291;1955.0;1.0;1.0;1.0;25547.0;1.0;2.0;39497;NonResidential;Warehouse
7939608.5;312.993804266567;1996.0;1.0;1.0;1.0;31991.0;0.0;2.0;29258;Nonresidential COS;Other
2231297.25;37.8740388264428;1931.0;1.0;1.0;1.0;37500.0;1.0;2.0;37500;NonResidential;Small- and Mid-Sized Office
1149385.625;4.75513116886357;1990.0;1.0;1.0;1.0;21642.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
1097330.0;4.53977196977257;1983.0;1.0;1.0;1.0;29105.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
1229585.375;36.2479856350388;1930.0;1.0;1.0;1.0;23983.0;1.0;3.0;23983;NonResidential;K-12 School
906623.125;33.6559001828053;1980.0;1.0;1.0;1.0;20100.0;1.0;1.0;24100;NonResidential;Distribution Center
362377.8125;1.49919510788707;1971.0;1.0;1.0;1.0;23772.0;1.0;1.0;23772;NonResidential;Worship Facility
818776.625;3.38736705702116;1979.0;1.0;1.0;1.0;20319.0;1.0;3.0;24371;Multifamily LR (1-4);Low-Rise Multifamily
4182494.25;143.055581365331;2004.0;1.0;1.0;1.0;51515.0;3.0;2.0;31343;NonResidential;K-12 School
787584.625;3.25832163309323;1980.0;1.0;1.0;1.0;34142.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
1200616.625;30.5482666711793;1995.0;1.0;1.0;1.0;32927.0;1.0;5.0;32512;Multifamily MR (5-9);Mid-Rise Multifamily
866971.8125;20.5620342826041;1996.0;1.0;1.0;1.0;21454.0;1.0;6.0;;Multifamily MR (5-9);Mid-Rise Multifamily
2388572.25;9.88177902314231;1996.0;1.0;1.0;1.0;24052.0;1.0;3.0;33062;NonResidential;Mixed Use Property
1243016.125;5.1424902057951;1983.0;1.0;1.0;1.0;24008.0;1.0;4.0;29722;NonResidential;Small- and Mid-Sized Office
1691817.75;8.37457447414483;1983.0;1.0;1.0;1.0;41707.0;1.0;4.0;26048;NonResidential;Small- and Mid-Sized Office
1934702.875;36.8146291969658;1960.0;1.0;1.0;1.0;20176.0;1.0;2.0;57644;NonResidential;Mixed Use Property
1644561.75;24.6217325052694;2001.0;1.0;1.0;1.0;69881.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
851065.8125;3.52095049373588;1991.0;1.0;1.0;1.0;39141.0;1.0;5.0;19977;Multifamily MR (5-9);Mid-Rise Multifamily
660952.875;2.73443314550807;1963.0;1.0;1.0;1.0;21094.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
709669.6875;2.93598002320128;1988.0;1.0;1.0;1.0;22694.0;1.0;7.0;;Multifamily MR (5-9);Mid-Rise Multifamily
879297.0;3.63774626069345;1992.0;1.0;1.0;1.0;27892.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
824763.625;3.41213611529425;1961.0;1.0;1.0;1.0;23727.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
690664.5;2.85735363067105;1959.0;1.0;1.0;1.0;22992.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
866247.3125;3.58375747294318;1958.0;1.0;1.0;1.0;27852.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
866369.3125;19.1832546431603;1906.0;1.0;1.0;1.0;20235.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
3322757.25;126.530487279434;1932.0;1.0;1.0;1.0;53776.0;1.0;1.0;33087;Nonresidential COS;Other
664647.875;33.0716277972053;1908.0;1.0;1.0;1.0;29970.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
8713922.0;444.998379068306;1951.0;1.0;1.0;1.0;143498.0;1.0;2.0;;Multifamily LR (1-4);Low-Rise Multifamily
1306745.25;5.4061453300342;1982.0;1.0;1.0;1.0;27574.0;1.0;2.0;27574;NonResidential;Small- and Mid-Sized Office
5135845.0;21.247540941296;1968.0;1.0;1.0;1.0;235590.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
2652060.25;23.1507309722128;1986.0;1.0;1.0;1.0;81462.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
620722.875;2.56799780461032;1977.0;1.0;1.0;1.0;24288.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
2831382.5;11.7137325480128;1987.0;1.0;1.0;1.0;82706.0;7.0;3.0;97301;Multifamily LR (1-4);Low-Rise Multifamily
4080111.0;73.4602955095115;1998.0;1.0;1.0;1.0;43661.0;1.0;5.0;;NonResidential;Senior Care Community
4555792.0;92.6613595716884;1992.0;1.0;1.0;1.0;94717.0;1.0;4.0;94711;Multifamily LR (1-4);Senior Care Community
1469766.125;6.08057894557792;1986.0;1.0;1.0;1.0;41685.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
2149994.5;8.89475826446281;1963.0;1.0;1.0;1.0;81722.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
1957540.0;64.8240991275314;1992.0;1.0;1.0;1.0;24400.0;1.0;5.0;;Multifamily MR (5-9);Senior Care Community
2471158.5;10.2234487077138;1987.0;1.0;1.0;1.0;76105.0;1.0;3.0;48798;NonResidential;Small- and Mid-Sized Office
609191.1875;2.52028922954976;1989.0;1.0;1.0;1.0;21422.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
654453.625;26.8455965025759;1928.0;1.0;1.0;1.0;20384.0;1.0;3.0;20384;Multifamily LR (1-4);Low-Rise Multifamily
460104.0;1.90350017633424;1977.0;1.0;1.0;1.0;20383.0;1.0;3.0;20383;Multifamily LR (1-4);Low-Rise Multifamily
647581.8125;2.67911460421751;1976.0;1.0;1.0;1.0;24288.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
771415.3125;3.19142834706208;1979.0;1.0;1.0;1.0;24552.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
3966221.25;56.6767871727776;1970.0;1.0;1.0;1.0;88340.0;1.0;7.0;;Multifamily MR (5-9);Mid-Rise Multifamily
1538702.75;39.0742831332233;1988.0;1.0;1.0;1.0;28841.0;1.0;3.0;28841;NonResidential;Medical Office
147140.59375;0.60873587256534;1977.0;1.0;1.0;1.0;31360.0;2.0;2.0;33344;NonResidential;Self-Storage Facility
2539036.0;77.9933680541755;2005.0;1.0;1.0;1.0;30498.0;2.0;1.0;30498;Nonresidential COS;Other
6767544.5;104.831338596161;1972.0;1.0;1.0;1.0;124848.0;1.0;8.0;;Multifamily MR (5-9);Senior Care Community
1322882.625;5.47290738313179;1989.0;1.0;1.0;1.0;37588.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
1173677.75;4.85563001106767;1901.0;1.0;1.0;1.0;21000.0;1.0;3.0;;Multifamily LR (1-4);Mixed Use Property
671314.5;2.77729999727844;1988.0;1.0;1.0;1.0;24711.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
920203.625;41.1997910364676;1924.0;1.0;1.0;1.0;21405.0;1.0;2.0;42975;NonResidential;K-12 School
552372.125;2.28522281390897;1974.0;1.0;1.0;1.0;21552.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
2404623.0;88.5645167484294;1963.0;1.0;1.0;1.0;13075.0;1.0;1.0;23260;NonResidential;Other
4783252.0;28.67853120224;1988.0;1.0;1.0;1.0;142989.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
3004587.5;70.5260110881447;1988.0;1.0;1.0;1.0;27262.0;1.0;2.0;30659;NonResidential;Small- and Mid-Sized Office
1077385.75;35.2085139289063;1920.0;1.0;1.0;1.0;27144.0;1.0;2.0;27144;NonResidential;Other
3432370.0;182.293013286261;1970.0;1.0;1.0;1.0;23166.0;5.0;1.0;23166;NonResidential;Other
100438040.0;3275.17287745487;1966.0;1.0;1.0;1.0;483520.0;8.0;1.0;401194;Campus;Hospital
2123997.0;8.78720283994521;1999.0;1.0;1.0;1.0;37296.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
576088.3125;2.38333895127051;1968.0;1.0;1.0;1.0;24163.0;1.0;3.0;24163;Multifamily LR (1-4);Low-Rise Multifamily
1882728.25;63.3396854683855;1965.0;1.0;1.0;1.0;45909.0;1.0;2.0;44719;NonResidential;Worship Facility
570667.1875;2.36091179432283;1972.0;1.0;1.0;1.0;20368.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
1784230.0;78.562573684788;1927.0;1.0;1.0;1.0;22059.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
5504763.0;130.664358054234;1965.0;1.0;1.0;1.0;21603.0;1.0;1.0;21603;NonResidential;Supermarket / Grocery Store
2645239.0;17.5543403941508;1963.0;1.0;1.0;1.0;65538.0;1.0;11.0;;Multifamily HR (10+);High-Rise Multifamily
4906967.5;102.630787422072;1980.0;1.0;1.0;1.0;112950.0;1.0;18.0;;Multifamily HR (10+);High-Rise Multifamily
1085122.25;17.9874226107916;2000.0;1.0;1.0;1.0;26148.0;1.0;3.0;26148;Multifamily LR (1-4);Low-Rise Multifamily
697992.6875;2.88767020280139;1988.0;1.0;1.0;1.0;24847.0;1.0;4.0;24847;Multifamily LR (1-4);Low-Rise Multifamily
2362263.0;46.0266856375049;1973.0;1.0;1.0;1.0;63414.0;2.0;5.0;57233;Multifamily MR (5-9);Mid-Rise Multifamily
1148468.75;8.09285740088323;2000.0;1.0;1.0;1.0;34079.0;1.0;6.0;;Multifamily MR (5-9);Mid-Rise Multifamily
650148.5;2.68973388497791;1986.0;1.0;1.0;1.0;21200.0;1.0;4.0;17840;Multifamily LR (1-4);Low-Rise Multifamily
807165.875;3.33933227438289;1986.0;1.0;1.0;1.0;27791.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
1946321.5;8.05214049133184;1968.0;1.0;1.0;1.0;68815.0;1.0;3.0;68815;Multifamily LR (1-4);Low-Rise Multifamily
1089814.625;12.5393533273645;1994.0;1.0;1.0;1.0;33500.0;1.0;6.0;;Multifamily MR (5-9);Mid-Rise Multifamily
100407080.0;3264.64786571186;1964.0;1.0;1.0;1.0;520187.0;1.0;3.0;674282;Campus;Medical Office
478264.09375;1.97863025884279;1979.0;1.0;1.0;1.0;43050.0;1.0;1.0;42900;NonResidential;Distribution Center
3721929.0;121.327169072893;2005.0;1.0;1.0;1.0;57952.0;5.0;1.0;57952;Campus;Other
2897504.0;109.654708540992;1971.0;1.0;1.0;1.0;18262.0;1.0;1.0;26232;NonResidential;Other
13692729.0;271.994053995089;2010.0;1.0;1.0;1.0;338660.0;1.0;6.0;;Multifamily MR (5-9);Mid-Rise Multifamily
375207.3125;1.55227342580581;1972.0;1.0;1.0;1.0;20842.0;1.0;4.0;22472;Multifamily LR (1-4);Low-Rise Multifamily
753978.0;3.80211637733725;1978.0;1.0;1.0;1.0;28918.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
874416.3125;3.61755359256924;1990.0;1.0;1.0;1.0;28543.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
322477.59375;1.33412481005797;1956.0;1.0;1.0;1.0;25840.0;1.0;2.0;25840;NonResidential;Warehouse
1825650.5;7.55291188504141;1988.0;1.0;1.0;1.0;45145.0;1.0;1.0;45145;NonResidential;Medical Office
1874965.25;7.75693211755314;1988.0;1.0;1.0;1.0;68669.0;1.0;6.0;;Multifamily MR (5-9);Mid-Rise Multifamily
1985710.25;13.7756742698705;2001.0;1.0;1.0;1.0;44417.0;1.0;5.0;48237;NonResidential;Small- and Mid-Sized Office
1780203.75;7.36489368916185;1965.0;1.0;1.0;1.0;44702.0;1.0;5.0;44616;Multifamily MR (5-9);Mid-Rise Multifamily
3842538.25;27.4144859280525;1978.0;1.0;1.0;1.0;118200.0;1.0;3.0;135955;Multifamily LR (1-4);Low-Rise Multifamily
1852419.75;7.66365924739864;2005.0;1.0;1.0;1.0;48550.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
907176.3125;10.9996529747982;1969.0;1.0;1.0;1.0;30921.0;1.0;5.0;30569;Multifamily LR (1-4);Mid-Rise Multifamily
725507.0;3.00150010546035;1978.0;1.0;1.0;1.0;34590.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
1180038.375;4.88194497124221;2000.0;1.0;1.0;1.0;37964.0;1.0;3.0;37964;Multifamily LR (1-4);Low-Rise Multifamily
657069.5;4.89315546588454;1907.0;1.0;1.0;1.0;22402.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
2807875.5;69.142930254626;2008.0;1.0;1.0;1.0;69997.0;1.0;7.0;69997;Multifamily MR (5-9);Mid-Rise Multifamily
1117175.125;4.62187393972657;1911.0;1.0;1.0;1.0;31841.0;1.0;5.0;;Multifamily MR (5-9);Mid-Rise Multifamily
3312144.25;67.4814932625344;1991.0;1.0;1.0;1.0;71226.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
654569.875;2.70802532976205;1999.0;1.0;1.0;1.0;23986.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
711902.375;2.9452159544502;1966.0;1.0;1.0;1.0;31744.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
902025.1875;3.73177454731428;1907.0;1.0;1.0;1.0;35000.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
